Entry name,Transcript
A7U8C7,PAND_Tribolium_castaneum
C2ZAL1,BAPAT_Bacillus_cereus
P3983,HPDH_escherichia_coli
ABF_005934,PAND_Tribolium_castaneum
ABF_005935,BAPAT_Bacillus_cereus
ABF_005936,HPDH_escherichia_coli
G3XN80,1161687
G3YAK0,1161698
G3XNC6,1161726
G3XNC9,1161728
G3XNJ3,1161741
G3XNK7,1161755
G3XNK8,1161756
G3XNL0,1161757
G3XNU5,1161774
G3XNX5,1161795
G3XP43,1161808
G3XP44,1161809
G3XP48,1161811
G3XP53,1161816
G3XP57,1161820
G3XP59,1161821
G3XP62,1161824
G3XP65,1161828
G3XP73,1161833
G3XPD3,1161846
G3XPD5,1161847
G3XPE7,1161850
G3XPF8,1161859
G3XPH7,1161877
G3XPI0,1161880
G3XPI7,1161885
G3XPI9,1161887
G3XPK7,1161905
G3XPL9,1161907
G3XPL0,1161910
G3XN24,1161935
G3XN33,1161943
G3XN37,1161947
G3XN43,1161950
G3XNE8,1161968
G3Y9T8,1161976
G3Y7A4,1161985
G3XNG7,1161986
G3XNG8,1161987
G3XNH6,1161992
G3XNH9,1161994
G3XNN7,1162008
G3XNQ9,1162021
G3XNR5,1162027
G3XNZ6,1162048
G3XP83,1162085
G3XP86,1162089
G3XP96,1162098
G3XPN8,1162126
G3XPR1,1162145
G3XPR2,1162146
G3XPR7,1162150
G3XPR8,1162151
G3XPS0,1162153
G3XPU1,1162170
G3XPV2,1162181
G3XPV4,1162182
G3XPV8,1162185
G3XPW5,1162192
G3XPW6,1162193
G3XPX1,1162198
G3XPY6,1162212
G3XQ03,1162221
G3XQ14,1162228
G3XQ64,1162263
G3XQ79,1162269
G3XQ98,1162280
G3XQA2,1162283
G3XQD5,1162295
G3XQG4,1162307
G3XQG6,1162309
G3XT88,1162311
G3XTF2,1162322
G3YH73,1162330
G3XTI5,1162343
G3XTI6,1162344
G3XTR6,1162358
G3XTS5,1162362
G3XTT5,1162370
G3XQG9,1162372
G3YCL0,1162374
G3XQH9,1162377
G3XQJ2,1162385
G3XQJ6,1162386
G3XQJ7,1162387
G3XQK4,1162391
G3XQK5,1162392
G3XQK8,1162394
G3XQR1,1162396
G3XR08,1162416
G3XR35,1162430
G3XR39,1162433
G3XR43,1162437
G3XR46,1162440
G3XRA2,1162447
G3XRA8,1162452
G3XRB7,1162460
G3XRC4,1162468
G3XRC8,1162472
G3XRC9,1162473
G3XRJ2,1162479
G3XRJ5,1162480
G3XRJ8,1162483
G3XRJ9,1162484
G3XRK0,1162485
G3XRL4,1162495
G3XRL5,1162496
G3XRM2,1162502
G3XVQ7,1162508
G3XRT4,1162522
G3XRT6,1162524
G3YB51,1162526
G3XRU4,1162533
G3XRU9,1162537
G3YFV3,1162538
G3XRX3,1162554
G3XS21,1162559
G3XS23,1162561
G3XS25,1162563
G3XS26,1162564
G3XS28,1162566
G3XS35,1162572
G3XS47,1162581
G3XS65,1162595
G3XSA6,1162597
G3XSB3,1162604
G3XSD0,1162616
G3XSD1,1162617
G3XSD3,1162619
G3XSE8,1162632
G3XSE9,1162633
G3XSK7,1162642
G3XSM4,1162660
G3XSN0,1162664
G3XSQ0,1162684
G3XSQ1,1162685
G3XSQ3,1162686
G3XSS9,1162705
G3XST0,1162706
G3XSU8,1162718
G3XSU9,1162719
G3XSV4,1162722
G3XSW4,1162730
G3XSW6,1162732
G3Y315,1162733
G3XSW9,1162735
G3XSX3,1162739
G3XSY4,1162749
G3XSY7,1162752
G3XSY8,1162753
G3XT11,1162776
G3XT20,1162782
G3XT23,1162784
G3XT58,1162810
G3XT62,1162814
G3XT67,1162818
G3XT86,1162830
G3XT87,1162831
G3XTB9,1162852
G3XTC5,1162858
G3XTC9,1162862
G3XTD0,1162863
G3XTE2,1162874
G3XTJ5,1162876
G3XTM0,1162899
G3XTM1,1162900
G3XTN7,1162909
G3XTT9,1162912
G3XTV2,1162926
G3YDR4,1162941
G3XTX2,1162942
G3XQM0,1162958
G3XQM6,1162963
G3XQP5,1162979
G3XQP7,1162981
G3XQQ0,1162984
G3XQV4,1162991
G3XQW9,1162997
G3XQZ4,1163012
G3XR51,1163023
G3XR77,1163044
G3XR88,1163054
G3XRE7,1163065
G3XRG0,1163077
G3XRP6,1163116
G3XRQ3,1163122
G3XRQ7,1163126
G3XRR4,1163132
G3XRX8,1163145
G3XRZ3,1163155
G3XS04,1163165
G3XS06,1163167
G3XS73,1163184
G3XS92,1163195
G3XS95,1163197
G3XSA2,1163203
G3XSF1,1163205
G3XSF6,1163209
G3XSG0,1163212
G3XSG1,1163213
G3XSH8,1163224
G3XSI2,1163226
G3XU19,1163253
G3XU21,1163254
G3XU24,1163257
G3XU51,1163273
G3XU72,1163279
G3XU74,1163281
G3XU78,1163283
G3Y932,1163299
G3XUD4,1163310
G3XUD5,1163311
G3XUD6,1163312
G3YCS7,1163321
G3XUG5,1163323
G3Y859,1163324
G3XQ90,1163330
G3XUI2,1163331
G3XUJ0,1163336
G3XUJ7,1163338
G3XUK3,1163342
G3XUL4,1163352
G3XUL5,1163353
G3XUM0,1163354
G3XUM1,1163355
G3XUM7,1163359
G3XUN4,1163366
G3XUP7,1163368
G3XUR3,1163380
G3XUR8,1163381
G3XUS1,1163384
G3XUW0,1163413
G3XV15,1163463
G3XV37,1163484
G3XV44,1163491
G3XV53,1163499
G3XST7,1163514
G3XV79,1163521
G3XV86,1163530
G3XV88,1163533
G3XVA3,1163544
G3XVA5,1163546
G3XVB1,1163551
G3XVC9,1163562
G3XVD8,1163572
G3XVG5,1163585
G3XVI7,1163599
G3XVJ0,1163602
G3XVK9,1163621
G3XVL1,1163623
G3XVL2,1163625
G3XVL9,1163629
G3XVM1,1163630
G3XVN7,1163636
G3XVP3,1163638
G3XVP4,1163639
G3XVQ0,1163643
G3XVQ1,1163644
G3XVR1,1163649
G3XVS1,1163651
G3XVU3,1163662
G3XVU5,1163663
G3XVW1,1163672
G3XVW2,1163673
G3XW08,1163691
G3XW15,1163696
G3XW16,1163697
G3XW26,1163700
G3XW27,1163701
G3XW29,1163703
G3XW36,1163705
G3XW39,1163709
G3XW44,1163711
G3XW46,1163713
G3XW60,1163724
G3XW63,1163727
G3XW71,1163733
G3XW72,1163734
G3XW79,1163741
G3XW80,1163742
G3XW91,1163751
G3XW93,1163753
G3XWA8,1163767
G3XWD5,1163786
G3XWF3,1163802
G3XWF4,1163803
G3XME2,1163805
G3XWG1,1163809
G3XWG2,1163810
G3XWG6,1163812
G3XWH3,1163818
G3XWJ0,1163822
G3XWJ1,1163823
G3XWK1,1163830
G3XWK9,1163834
G3YCC1,1163836
G3XWP4,1163852
G3XWU0,1163881
G3XXD2,1163910
G3XXE6,1163928
G3XXF5,1163936
G3XXF7,1163937
G3XXH2,1163953
G3XXK1,1163974
G3XXK3,1163976
G3XXL9,1163987
G3XXM5,1163992
G3XXN3,1164000
G3Y0C6,1164001
G3XXN5,1164003
G3XXP1,1164010
G3XXS1,1164036
G3XXT9,1164051
G3XXU6,1164056
G3XXU7,1164057
G3XXW4,1164075
G3XXW9,1164079
G3XXX5,1164083
G3XY02,1164105
G3XY04,1164108
G3XY14,1164115
G3XY20,1164121
G3XY24,1164124
G3XY35,1164134
G3XY36,1164135
G3XY39,1164138
G3XY40,1164139
G3XY64,1164153
G3XY72,1164163
G3XY77,1164165
G3XY82,1164166
G3XLX3,1164168
G3XY87,1164176
G3XYA3,1164183
G3XYA4,1164184
G3XYB1,1164192
G3XYB9,1164197
G3XYF4,1164218
G3XYH2,1164227
G3XYI3,1164234
G3XYJ6,1164247
G3XWW3,1164254
G3XWW6,1164257
G3XWX0,1164261
G3XWX3,1164264
G3XWZ5,1164282
G3XX12,1164296
G3XVW0,1164298
G3XX30,1164312
G3XX43,1164320
G3XX44,1164321
G3XX68,1164338
G3XX78,1164347
G3XXA0,1164360
G3XZQ7,1164366
G3XZR3,1164368
G3XZR5,1164370
G3XZR7,1164372
G3XYL2,1164373
G3XZR8,1164374
G3XZX0,1164377
G3XZX8,1164383
G3XZY1,1164386
G3XTJ5,1164389
G3Y009,1164408
G3Y024,1164412
G3Y027,1164414
G3Y0F8,1164415
G3Y028,1164416
G3Y038,1164425
G3Y064,1164442
G3Y072,1164449
G3XST8,1164455
G3Y098,1164473
G3Y0A2,1164477
G3Y0A6,1164481
G3Y0B1,1164486
G3Y0B3,1164487
G3Y0C1,1164489
G3Y0D7,1164503
G3Y0D8,1164504
G3Y0F3,1164520
G3Y0G0,1164526
G3Y0G7,1164533
G3Y0H5,1164541
G3Y0H8,1164542
G3Y0I0,1164544
G3Y0I1,1164545
G3Y0I3,1164547
G3Y0I6,1164550
G3Y0J3,1164554
G3Y0J8,1164557
G3Y0L6,1164576
G3Y0L7,1164577
G3XZ15,1164583
G3XYK4,1164591
G3XYK6,1164593
G3XYM0,1164602
G3XYM4,1164607
G3XYM6,1164609
G3XYN1,1164611
G3XLQ5,1164613
G3XYN9,1164619
G3Y5S4,1164620
G3XYQ1,1164632
G3XYQ8,1164636
G3XYR8,1164643
G3XYR9,1164645
G3XYS4,1164649
G3XYS8,1164652
G3XYT3,1164658
G3XYU0,1164663
G3XYU1,1164664
G3XYY0,1164695
G3XYZ5,1164708
G3XYZ8,1164711
G3XZ00,1164713
G3XZ11,1164722
G3XZ16,1164725
G3XZ25,1164734
G3XZ31,1164737
G3XXU8,1164744
G3XZ38,1164747
G3XZ43,1164748
G3XZ48,1164751
G3XZ66,1164769
G3XZ77,1164781
G3XZ97,1164797
G3YAR3,1164798
G3XZB7,1164814
G3XZE2,1164834
G3XZE3,1164835
G3XZE4,1164836
G3XZE5,1164837
G3XZG4,1164855
G3XZH4,1164863
G3XZH8,1164867
G3XZI0,1164869
G3XZI3,1164871
G3XZI4,1164872
G3XZI8,1164879
G3XY35,1164880
G3YHG5,1164893
G3XZK7,1164899
G3XZK8,1164900
G3XZK9,1164901
G3XZM5,1164917
G3XZP3,1164936
G3XZP7,1164942
G3XZU0,1164960
G3XZU7,1164966
G3XZU8,1164967
G3XZV5,1164974
G3Y155,1165004
G3Y157,1165007
G3Y165,1165011
G3Y173,1165015
G3Y176,1165017
G3Y1G3,1165039
G3YGM1,1165054
G3XWC3,1165057
G3XW01,1165060
G3Y1N4,1165066
G3Y1Q8,1165086
G3Y1S2,1165099
G3Y1Y8,1165122
G3Y207,1165136
G3Y208,1165137
G3Y276,1165154
G3Y277,1165155
G3Y281,1165159
G3Y283,1165160
G3XYX0,1165165
G3Y298,1165170
G3Y2B7,1165186
G3Y2H2,1165190
G3Y2J1,1165207
G3Y2J2,1165208
G3Y2K5,1165221
G3Y6W8,1165223
G3Y2L0,1165226
G3Y2L1,1165227
G3Y2R6,1165232
G3YG36,1165250
G3Y2V5,1165267
G3XWY2,1165275
G3Y309,1165278
G3Y313,1165283
G3Y315,1165285
G3Y342,1165308
G3Y353,1165318
G3Y599,1165329
G3Y397,1165330
G3Y1A5,1165334
G3Y3C6,1165357
G3Y3C5,1165359
G3Y3J0,1165413
G3Y3K6,1165426
G3Y3K7,1165427
G3Y3L9,1165440
G3Y3M6,1165448
G3Y3N8,1165458
G3XTI1,1165460
G3Y3P5,1165465
G3Y3Q9,1165475
G3Y3R4,1165480
G3Y3R8,1165484
G3Y3T7,1165497
G3Y3T8,1165498
G3Y3U4,1165504
G3Y3W2,1165523
G3Y0P3,1165530
G3Y0P6,1165531
G3YEP7,1165536
G3XT15,1165545
G3Y0R6,1165546
G3Y0R7,1165547
G3XMU3,1165554
G3Y0S6,1165555
G3Y0T3,1165561
G3Y0T8,1165565
G3Y0V5,1165578
G3Y0V6,1165579
G3Y112,1165597
G3Y7P0,1165625
G3Y1C3,1165641
G3Y1D8,1165655
G3Y1J7,1165659
G3Y1M1,1165669
G3Y1M8,1165674
G3Y1U3,1165697
G3Y1U6,1165700
G3Y1U7,1165701
G3Y1U8,1165702
G3Y232,1165733
G3Y233,1165735
G3Y240,1165740
G3Y250,1165748
G3Y259,1165752
G3Y262,1165754
G3Y264,1165756
G3Y2C6,1165763
G3Y2L5,1165799
G3Y2M0,1165803
G3Y2N9,1165816
G3YAU2,1165819
G3Y2Q0,1165830
G3Y2Q2,1165832
G3Y2W5,1165844
G3XSZ3,1165850
G3Y2X3,1165853
G3Y2X5,1165854
G3Y2X8,1165857
G3Y300,1165880
G3Y306,1165886
G3Y357,1165891
G3Y362,1165896
G3Y366,1165900
G3Y371,1165905
G3Y3Y1,1165926
G3Y421,1165947
G3Y431,1165953
G3Y438,1165962
G3Y444,1165966
G3YDK5,1165975
G3Y462,1165980
G3Y464,1165982
G3XV65,1165998
G3Y4C4,1166012
G3Y4G3,1166040
G3Y4I7,1166063
G3Y4K2,1166076
G3Y4N2,1166101
G3Y4N5,1166104
G3Y4N8,1166106
G3Y4P0,1166108
G3Y4Q7,1166120
G3Y4R6,1166127
G3XLR9,1166167
G3Y4W5,1166170
G3Y4X6,1166174
G3Y4Z6,1166183
G3Y4Z8,1166184
G3Y523,1166199
G3Y529,1166202
G3Y535,1166206
G3Y553,1166216
G3Y556,1166218
G3Y560,1166220
G3Y576,1166230
G3Y586,1166240
G3Y597,1166247
G3Y598,1166248
G3XWI5,1166264
G3Y5E4,1166285
G3Y5F8,1166292
G3Y5G1,1166295
G3Y5G5,1166300
G3Y1J3,1166302
G3Y5G1,1166307
G3XYJ8,1166312
G3Y5K3,1166317
G3Y9B6,1166320
G3Y5K6,1166321
G3Y5K8,1166322
G3Y5P2,1166349
G3Y5P5,1166352
G3Y5Q3,1166357
G3Y5Q6,1166360
G3Y5Q9,1166363
G3Y5R2,1166366
G3Y5R5,1166369
G3Y5S4,1166376
G3Y5T5,1166383
G3Y5U3,1166391
G3Y5U5,1166393
G3Y5V3,1166401
G3Y5W4,1166411
G3Y5W9,1166416
G3Y5X3,1166419
G3Y5Y7,1166429
G3Y5Y9,1166432
G3Y600,1166442
G3Y601,1166443
G3Y608,1166450
G3Y609,1166451
G3Y638,1166476
G3Y645,1166483
G3Y649,1166486
G3Y674,1166506
G3Y689,1166520
G3Y6D1,1166555
G3Y6E7,1166560
G3Y6F7,1166565
G3Y6I3,1166585
G3Y6J1,1166591
G3Y6J7,1166595
G3Y6K7,1166603
G3Y6L4,1166609
G3Y6N0,1166627
G3Y6P1,1166635
G3XVV9,1166645
G3Y6R5,1166656
G3Y5P1,1166670
G3YAL7,1166671
G3Y6S9,1166673
G3Y6T3,1166675
G3Y6T8,1166681
G3Y6V7,1166698
G3Y6W1,1166702
G3Y6W7,1166708
G3Y6Y6,1166725
G3Y6Z5,1166734
G3Y803,1166750
G3Y823,1166764
G3Y838,1166772
G3Y846,1166775
G3Y871,1166791
G3Y872,1166792
G3Y878,1166796
G3Y883,1166800
G3Y8B0,1166822
G3Y8B6,1166827
G3Y8G8,1166856
G3Y8H0,1166858
G3Y717,1166882
G3Y722,1166887
G3Y727,1166892
G3Y745,1166896
G3Y778,1166920
G3Y796,1166935
G3Y798,1166937
G3Y7B7,1166955
G3Y7E8,1166984
G3Y7C5,1166990
G3Y652,1166998
G3Y7I2,1167012
G3Y7J2,1167021
G3Y7J5,1167022
G3Y7K3,1167029
G3Y7M0,1167036
G3Y7P5,1167046
G3Y7P8,1167048
G3Y7Q3,1167050
G3Y7T6,1167069
G3Y7U0,1167075
G3Y7X9,1167104
G3Y9U2,1167116
G3Y9U6,1167120
G3Y9V4,1167128
G3XLL4,1167137
G3Y9X4,1167146
G3Y9X8,1167150
G3Y9Y7,1167155
G3Y4V1,1167166
G3Y9Z9,1167167
G3YA11,1167179
G3YA14,1167181
G3YA18,1167185
G3YA34,1167199
G3YA40,1167204
G3YA43,1167207
G3YA46,1167209
G3YA54,1167216
G3YA64,1167225
G3YA68,1167229
G3Y8J7,1167237
G3Y8K3,1167244
G3Y8K4,1167245
G3Y8K9,1167248
G3Y8L4,1167254
G3Y8L5,1167255
G3Y8M3,1167263
G3XMV2,1167295
G3Y8R2,1167297
G3Y8T4,1167315
G3Y8U5,1167322
G3Y8W9,1167334
G3Y8X1,1167335
G3Y8X7,1167341
G3Y8X9,1167343
G3Y8Y0,1167344
G3Y8Y1,1167345
G3Y8Y9,1167353
G3Y901,1167364
G3Y903,1167366
G3Y906,1167371
G3Y916,1167378
G3Y936,1167400
G3Y937,1167402
G3Y939,1167404
G3Y953,1167412
G3Y964,1167418
G3Y972,1167423
G3Y980,1167433
G3Y986,1167439
G3Y993,1167442
G3Y9A1,1167449
G3Y9B0,1167459
G3Y9B2,1167461
G3Y9B6,1167465
G3Y9B8,1167468
G3Y9G3,1167504
G3Y9G5,1167506
G3Y9I0,1167521
G3XVP3,1167530
G3YCT2,1167553
G3Y9P1,1167567
G3Y9R5,1167586
G3Y9S0,1167591
G3Y9S9,1167599
G3YAH5,1167601
G3Y9T2,1167602
G3YA86,1167609
G3YA97,1167613
G3YAA3,1167617
G3YAA7,1167619
G3YAB6,1167625
G3YAB7,1167626
G3YAB8,1167627
G3YAC6,1167633
G3YAD1,1167638
G3YAD6,1167643
G3YAE6,1167651
G3YAH4,1167672
G3YAI4,1167679
G3YAJ5,1167684
G3YAJ7,1167685
G3Y9J5,1167715
G3YBD5,1167724
G3Y2P3,1167732
G3YBL0,1167739
G3YBL4,1167742
G3YBL6,1167744
G3YBM9,1167751
G3YBN8,1167756
G3YBU4,1167763
G3YF42,1167765
G3YBW3,1167780
G3YBX8,1167791
G3YBX9,1167792
G3YC32,1167796
G3Y3C5,1167797
G3YC45,1167807
G3YC72,1167836
G3YCA3,1167845
G3YCD5,1167868
G3YCE2,1167874
G3YCE7,1167879
G3YCF1,1167883
G3YCF2,1167884
G3YCH1,1167900
G3YCH7,1167905
G3YCH8,1167906
G3YCI6,1167912
G3YCJ7,1167920
G3YCK0,1167922
G3YCM8,1167938
G3YCT4,1167956
G3YCT9,1167960
G3YCU1,1167964
G3YCU5,1167968
G3YCV9,1167981
G3YCY9,1168003
G3YCZ4,1168008
G3YD03,1168015
G3YD24,1168027
G3Y790,1168033
G3YE64,1168035
G3YD31,1168037
G3YD46,1168042
G3YAP5,1168064
G3YAP9,1168066
G3YAT7,1168098
G3Y874,1168102
G3YAU1,1168103
G3YAU2,1168104
G3YAW7,1168116
G3YAY4,1168128
G3YB78,1168159
G3YB87,1168166
G3YBF2,1168185
G3YBI4,1168212
G3YBJ4,1168222
G3YBQ5,1168239
G3YBQ8,1168241
G3YBR7,1168250
G3YBT4,1168262
G3Y9F8,1168276
G3YBZ4,1168279
G3YC06,1168291
G3YC21,1168309
G3YC27,1168315
G3YC81,1168320
G3YC89,1168329
G3YD90,1168340
G3Y3I7,1168343
G3YD97,1168344
G3Y7K7,1168345
G3YDA5,1168349
G3YDD3,1168366
G3YDE1,1168369
G3YDE6,1168374
G3XWP6,1168376
G3YDE7,1168377
G3YDE8,1168378
G3YDF8,1168383
G3YDG8,1168392
G3YDH6,1168398
G3YDI4,1168401
G3YDI6,1168402
G3YDJ4,1168410
G3YDJ8,1168414
G3YDM1,1168429
G3YDN3,1168441
G3XSK5,1168445
G3YDN8,1168447
G3YDP5,1168453
G3YDR8,1168470
G3YDS4,1168473
G3YDS6,1168475
G3YDS7,1168476
G3YDS9,1168478
G3YDU4,1168493
G3YDV2,1168501
G3YDX0,1168519
G3YDY6,1168530
G3YDZ4,1168536
G3YDZ5,1168537
G3YA61,1168541
G3YE24,1168565
G3YE31,1168572
G3YE34,1168574
G3YE36,1168576
G3YE40,1168580
G3YE43,1168583
G3YE44,1168584
G3YE47,1168586
G3YE49,1168588
G3YE51,1168590
G3YE55,1168595
G3YE63,1168600
G3YE67,1168603
G3YE76,1168609
G3YE78,1168611
G3YE88,1168618
G3YE94,1168624
G3YE95,1168625
G3YEA6,1168635
G3YEB0,1168638
G3YEB3,1168641
G3YEC7,1168654
G3YED1,1168658
G3YED4,1168661
G3YED7,1168663
G3Y6Z6,1168675
G3YEF1,1168677
G3YEF2,1168678
G3YEH7,1168703
G3YEI2,1168708
G3YEI3,1168709
G3YEJ0,1168715
G3YEJ6,1168721
G3YEJ9,1168724
G3YEK7,1168731
G3YEK8,1168732
G3YEL6,1168740
G3YEM1,1168743
G3YEN2,1168753
G3Y7P6,1168758
G3YEN6,1168759
G3YF97,1168778
G3YFF2,1168790
G3YFF6,1168794
G3YFG4,1168799
G3YFG7,1168802
G3YFI9,1168821
G3YFJ1,1168823
G3YFP2,1168825
G3XTR4,1168830
G3YFP9,1168833
G3YFR2,1168844
G3YFR5,1168847
G3YFR7,1168848
G3Y8Z4,1168857
G3YFS9,1168858
G3YFT3,1168860
G3YFT7,1168863
G3YFY5,1168867
G3Y6C4,1168871
G3YFZ6,1168875
G3YG01,1168878
G3YG05,1168883
G3YG08,1168886
G3YG10,1168888
G3YG13,1168890
G3YG21,1168895
G3YG23,1168897
G3YG75,1168899
G3YG91,1168912
G3YGA3,1168921
G3YGA9,1168927
G3YGB4,1168932
G3YGG3,1168936
G3YGG5,1168938
G3Y4N4,1168950
G3YGI9,1168956
G3YGJ0,1168957
G3XZ47,1168966
G3YGQ8,1168970
G3YGR3,1168976
G3YGR5,1168978
G3YGT1,1168991
G3YGT2,1168992
G3YGU1,1168998
G3YH03,1169007
G3YH06,1169009
G3YH13,1169014
G3YH47,1169041
G3YH43,1169042
G3YH60,1169050
G3YH64,1169053
G3YH72,1169059
G3YH73,1169060
G3YH80,1169063
G3YHA0,1169072
G3YHA3,1169074
G3YHA4,1169075
G3XZZ3,1169080
G3YHB5,1169086
G3YHC2,1169092
G3YHC3,1169093
G3YHD1,1169099
G3YHD5,1169103
G3YHD6,1169104
G3YHE8,1169115
G3YHF4,1169121
G3YHF6,1169123
G3YHF8,1169125
G3YHG1,1169128
G3YHH4,1169138
G3YHH6,1169140
G3YHI0,1169143
G3YHI1,1169145
G3YHJ8,1169161
G3YHK7,1169166
G3XVU7,1169171
G3YHL5,1169173
G3YHL8,1169175
G3YHM5,1169182
G3YER4,1169211
G3YES4,1169220
G3YET4,1169228
G3YET8,1169230
G3XPP7,1169232
G3YEU3,1169235
G3XVZ9,1169236
G3YEU8,1169240
G3YEW6,1169254
G3YEW9,1169256
G3YEY2,1169264
G3YEY0,1169267
G3YEY1,1169268
G3YEZ1,1169271
G3YEZ9,1169273
G3YF04,1169275
G3YF10,1169279
G3YF10,1169280
G3YF57,1169315
G3YFA7,1169322
G3YFC6,1169329
G3YFD7,1169336
G3YFD8,1169337
G3YFE4,1169338
G3XV19,1169341
G3YFJ8,1169347
G3YFM3,1169365
G3YFM5,1169367
G3YFN1,1169372
G3YFU1,1169386
G3YFU8,1169391
G3YFV0,1169392
G3YFV1,1169393
G3YFV8,1169400
G3YFX4,1169413
G3YFX6,1169414
G3YG31,1169424
G3YG46,1169437
G3YG60,1169451
G3YG63,1169453
G3YGB6,1169457
G3YGC4,1169462
G3YGE3,1169473
G3YGE4,1169474
G3YGE5,1169475
G3YGE9,1169479
G3YGF0,1169480
G3YGK7,1169485
G3YGL1,1169486
G3YGL9,1169493
G3YGN0,1169501
G3YGN3,1169504
G3YGP2,1169515
G3YGP4,1169517
G3YGP6,1169518
G3YGW1,1169527
G3YGX1,1169536
G3XLX9,1169555
G3XY86,1169568
G3XLY8,1169569
G3XM04,1169584
G3XM76,1169657
G3XM79,1169659
G3XM98,1169678
G3XMB0,1169690
G3XMB6,1169697
G3XMD0,1169710
G3XMG1,1169741
G3XMG3,1169743
G3XMH5,1169755
G3XMI8,1169767
G3XMK0,1169776
G3Y2T3,1169786
G3YGF7,1169809
G3XYB2,1169815
G3Y3A3,1169819
G3YFG7,1169839
G3XMS1,1169854
G3XMS7,1169860
G3XMT4,1169867
G3XMU7,1169883
G3XMV3,1169890
G3XLF6,1169940
G3XLF7,1169941
G3XLG7,1169952
G3XLG9,1169954
G3XLH9,1169964
G3XLJ0,1169976
G3XLK4,1169989
G3XLK9,1169993
G3XLM0,1170005
G3XLN3,1170018
G3XLP1,1170029
G3XLQ5,1170041
G3XLS3,1170060
G3XLT4,1170071
G3XLT7,1170075
G3XLV1,1170085
G3XN60,1170114
G3XN82,1170137
G3XNA9,1170156
G3XND2,1170183
G3XNJ6,1170198
G3XNK2,1170204
G3XNN3,1170233
G3YDI4,1170259
G3XNX6,1170275
G3Y802,1170334
G3XPD4,1170338
G3XQI1,1170344
G3XPD9,1170345
G3XPE4,1170350
G3XXR3,1170379
G3YES8,1170402
G3XN15,1170446
G3XN16,1170447
G3XN21,1170452
G3XN41,1170471
G3XNE9,1170497
G3XNF6,1170504
G3XUW1,1170521
G3XNP1,1170549
G3XNT0,1170585
G3XNY4,1170592
G3XNY5,1170593
G3XNZ2,1170600
G3XP78,1170648
G3XMJ0,1170672
G3XT35,1170675
G3XPA3,1170676
G3XPA4,1170677
G3XPB0,1170684
G3XSQ9,1170691
G3Y3X9,1170698
G3XS90,1170699
G3Y536,1170702
G3XPP5,1170726
G3XPR0,1170740
G3XPT3,1170764
G3XPV3,1170786
G3XRF2,1170817
G3XXW7,1170826
G3XPZ2,1170830
G3XWF9,1170832
G3XQ01,1170838
G3XQ02,1170839
G3XQ06,1170843
G3XQ43,1170885
G3XQ45,1170887
G3XQ46,1170888
G3XQ47,1170889
G3XQ54,1170896
G3XQ75,1170919
G3XQ83,1170922
G3XQ86,1170931
G3XQA8,1170952
G3XQC5,1170968
G3XQC7,1170970
G3XQC9,1170973
G3XQE2,1170989
G3XQF6,1171002
G3XTQ7,1171084
G3XTR2,1171089
G3Y299,1171133
G3XQJ4,1171136
G3XQK2,1171145
G3XQQ8,1171156
G3XQR3,1171161
G3XQR9,1171167
G3XPY7,1171170
G3Y7T0,1171171
G3XQS9,1171176
G3XQT0,1171177
G3XQT4,1171181
G3XR03,1171195
G3XR04,1171196
G3XR14,1171206
G3XR15,1171207
G3XR16,1171208
G3Y943,1171210
G3YHC3,1171220
G3XR31,1171222
G3XR36,1171227
G3XRA0,1171246
G3XRJ0,1171290
G3XRK9,1171306
G3XRL3,1171310
G3Y9E3,1171317
G3XRN5,1171335
G3XRT9,1171346
G3XRW8,1171376
G3XS31,1171395
G3XS38,1171402
G3XS51,1171415
G3XS58,1171422
G3Y1Q5,1171427
G3Y3M0,1171442
G3XSC1,1171449
G3XSC4,1171452
G3XSD6,1171464
G3XSE2,1171470
G3XSM1,1171504
G3XSR0,1171544
G3XSR4,1171547
G3XSR7,1171549
G3XSW1,1171591
G3XSY3,1171613
G3XSZ4,1171623
G3XSZ7,1171627
G3XSZ8,1171628
G3XT00,1171630
G3XT03,1171633
G3XT05,1171635
G3XT08,1171638
G3XT13,1171643
G3XT16,1171646
G3XT17,1171648
G3XT24,1171654
G3XT29,1171659
G3XT37,1171663
G3XT41,1171670
G3XT43,1171672
G3XT52,1171683
G3XT54,1171685
G3XT55,1171686
G3XTA2,1171731
G3XTA9,1171738
G3XTD1,1171760
G3XTK5,1171786
G3XTK9,1171791
G3XTM4,1171805
G3XTM9,1171810
G3XTW6,1171851
G3YAE8,1171858
G3XTX7,1171864
G3XTY0,1171867
G3XQL2,1171868
G3XQL4,1171869
G3XQP3,1171902
G3XQQ1,1171909
G3XQW0,1171921
G3XQW2,1171922
G3XQU4,1171951
G3XYU5,1171965
G3XR55,1171983
G3XVU8,1172017
G3XRF4,1172040
G3XRG2,1172050
G3XRG7,1172056
G3XRH1,1172060
G3XRQ4,1172096
G3XS12,1172152
G3XS90,1172180
G3XS93,1172183
G3XSF0,1172196
G3XSF2,1172198
G3XSG9,1172215
G3XSI1,1172226
G3XSI9,1172234
G3XSJ3,1172238
G3XSJ8,1172243
G3XTZ5,1172257
G3XU26,1172290
G3XU37,1172301
G3XU59,1172325
G3XU87,1172354
G3XUA3,1172370
G3YGW5,1172374
G3XUB8,1172385
G3XUE0,1172407
G3XUE8,1172412
G3XUF0,1172414
